"Date","Price","Open","High","Low","Vol.","Change %"
"12/18/2003","5.3365","5.3340","5.4140","5.3325","","0.01%"
"12/17/2003","5.3360","5.3370","5.4210","5.3325","","-0.03%"
"12/16/2003","5.3377","5.3330","5.4257","5.3320","","-0.02%"
"12/15/2003","5.3388","5.3335","5.4213","5.3320","","-2.04%"
"12/12/2003","5.4500","5.3350","5.4500","5.3350","","2.04%"
"12/11/2003","5.3410","5.3340","5.3480","5.3340","","-1.82%"
"12/10/2003","5.4400","5.3340","5.4400","5.3330","","0.18%"
"12/09/2003","5.4300","5.3340","5.4400","5.3330","","1.74%"
"12/08/2003","5.3370","5.4200","5.4210","5.3330","","0.02%"
"12/05/2003","5.3360","5.3335","5.4310","5.3320","","0.00%"
"12/04/2003","5.3362","5.4200","5.4257","5.3330","","-0.01%"
"12/03/2003","5.3368","5.3335","5.4328","5.3330","","-1.90%"
"12/02/2003","5.4400","5.3330","5.4525","5.3320","","-0.09%"
"12/01/2003","5.4450","5.3330","5.4500","5.3319","","-0.09%"
"11/28/2003","5.4500","5.3320","5.4520","5.3320","","2.11%"
"11/27/2003","5.3375","5.3325","5.4575","5.3320","","-2.24%"
"11/26/2003","5.4600","5.3320","5.4620","5.3320","","0.18%"
"11/25/2003","5.4500","5.3320","5.4675","5.3320","","2.15%"
"11/24/2003","5.3355","5.3325","5.4515","5.3309","","0.01%"
"11/21/2003","5.3350","5.3320","5.3388","5.3294","","0.08%"
"11/20/2003","5.3308","5.3320","5.3346","5.3289","","-1.83%"
"11/19/2003","5.4300","5.3320","5.4300","5.3289","","0.09%"
"11/18/2003","5.4250","5.3295","5.4550","5.3295","","-0.55%"
"11/17/2003","5.4550","5.4460","5.4590","5.3204","","2.23%"
"11/14/2003","5.3360","5.3300","5.4560","5.3289","","-2.22%"
"11/13/2003","5.4570","5.4410","5.4600","5.3280","","2.27%"
"11/12/2003","5.3360","5.3340","5.4530","5.3295","","-2.18%"
"11/11/2003","5.4550","5.3350","5.4550","5.3320","","2.26%"
"11/10/2003","5.3347","5.3335","5.3378","5.3295","","-0.04%"
"11/07/2003","5.3368","5.3350","5.3388","5.3330","","-0.01%"
"11/06/2003","5.3375","5.3350","5.4415","5.3345","","0.07%"
"11/05/2003","5.3340","5.3360","5.4440","5.3300","","-2.22%"
"11/04/2003","5.4550","5.3340","5.4600","5.3320","","-0.09%"
"11/03/2003","5.4600","5.3335","5.4650","5.3320","","2.30%"
"10/31/2003","5.3371","5.3350","5.3374","5.3340","","0.00%"
"10/30/2003","5.3371","5.3365","5.4430","5.3332","","0.03%"
"10/29/2003","5.3357","5.3345","5.4408","5.3330","","-0.03%"
"10/28/2003","5.3375","5.3350","5.3376","5.3300","","0.12%"
"10/27/2003","5.3310","5.4300","5.4310","5.3300","","-0.12%"
"10/24/2003","5.3373","5.3350","5.3373","5.3330","","-1.80%"
"10/23/2003","5.4350","5.3340","5.4450","5.3300","","-0.28%"
"10/22/2003","5.4500","5.3335","5.4500","5.3330","","2.13%"
"10/21/2003","5.3362","5.3330","5.3375","5.3330","","-0.03%"
"10/20/2003","5.3380","5.3325","5.3386","5.3301","","0.02%"
"10/17/2003","5.3370","5.3320","5.4305","5.3320","","0.02%"
"10/16/2003","5.3360","5.3325","5.3377","5.3325","","0.04%"
"10/15/2003","5.3340","5.3300","5.3389","5.3300","","-0.04%"
"10/14/2003","5.3363","5.3355","5.3372","5.3325","","0.03%"
"10/13/2003","5.3345","5.3330","5.4470","5.3315","","-0.05%"
"10/10/2003","5.3370","5.3325","5.4506","5.3315","","0.05%"
"10/09/2003","5.3345","5.3325","5.4455","5.3314","","0.01%"
"10/08/2003","5.3340","5.4490","5.4520","5.3295","","-0.05%"
"10/07/2003","5.3368","5.3325","5.4504","5.3295","","0.05%"
"10/06/2003","5.3342","5.3322","5.3390","5.3315","","-0.05%"
"10/03/2003","5.3369","5.3320","5.3369","5.3300","","0.01%"
"10/02/2003","5.3363","5.4590","5.4592","5.3310","","0.06%"
"10/01/2003","5.3332","5.4600","5.4633","5.3295","","-0.04%"
"09/30/2003","5.3355","5.3315","5.3375","5.3315","","-2.37%"
"09/29/2003","5.4650","5.3320","5.4650","5.3317","","2.40%"
"09/26/2003","5.3369","5.4380","5.4383","5.3300","","-2.06%"
"09/25/2003","5.4490","5.3317","5.4490","5.3300","","2.19%"
"09/24/2003","5.3320","5.3325","5.4415","5.3300","","-0.01%"
"09/23/2003","5.3325","5.3320","5.3360","5.3295","","-0.01%"
"09/22/2003","5.3331","5.3320","5.4324","5.3295","","-0.01%"
"09/19/2003","5.3338","5.3315","5.4268","5.3290","","0.00%"
"09/18/2003","5.3340","5.3315","5.4245","5.3300","","0.03%"
"09/17/2003","5.3325","5.3310","5.3335","5.3300","","-1.96%"
"09/16/2003","5.4390","5.3315","5.4400","5.3300","","1.98%"
"09/15/2003","5.3335","5.3330","5.4230","5.3295","","-0.02%"
"09/12/2003","5.3347","5.3315","5.3369","5.3300","","0.05%"
"09/11/2003","5.3320","5.3325","5.3367","5.3295","","-0.06%"
"09/10/2003","5.3350","5.3320","5.3360","5.3300","","0.01%"
"09/09/2003","5.3347","5.3315","5.3368","5.3310","","0.03%"
"09/08/2003","5.3331","5.3305","5.3346","5.3300","","-2.07%"
"09/05/2003","5.4460","5.3320","5.4460","5.3280","","0.20%"
"09/04/2003","5.4350","5.3315","5.4350","5.3299","","0.04%"
"09/03/2003","5.4330","5.4240","5.4390","5.3315","","-0.13%"
"09/02/2003","5.4400","5.3315","5.4400","5.3300","","2.01%"
"09/01/2003","5.3327","5.3315","5.4238","5.3290","","-0.04%"
"08/29/2003","5.3346","5.3320","5.4170","5.3290","","0.02%"
"08/28/2003","5.3335","5.3315","5.3367","5.3292","","-1.78%"
"08/27/2003","5.4300","5.3315","5.4300","5.3285","","1.84%"
"08/26/2003","5.3320","5.3320","5.3325","5.3292","","-1.97%"
"08/25/2003","5.4390","5.4240","5.4390","5.4240","","1.95%"
"08/22/2003","5.3350","5.3322","5.4215","5.3300","","-1.93%"
"08/21/2003","5.4400","5.4110","5.4400","5.3300","","2.05%"
"08/20/2003","5.3305","5.3317","5.4312","5.3290","","0.00%"
"08/19/2003","5.3305","5.3315","5.4212","5.3293","","0.00%"
"08/18/2003","5.3305","5.4400","5.4405","5.3289","","0.00%"
"08/15/2003","5.3303","5.3317","5.3325","5.3290","","0.00%"
"08/14/2003","5.3304","5.3320","5.4512","5.3289","","0.00%"
"08/13/2003","5.3306","5.3320","5.4413","5.3293","","0.00%"
"08/12/2003","5.3306","5.3320","5.4512","5.3285","","-2.28%"
"08/11/2003","5.4550","5.4220","5.4550","5.3290","","2.33%"
"08/08/2003","5.3307","5.3325","5.3336","5.3290","","0.01%"
"08/07/2003","5.3303","5.3320","5.3338","5.3295","","-0.01%"
"08/06/2003","5.3307","5.3335","5.3346","5.3293","","-0.02%"
"08/05/2003","5.3320","5.3325","5.4220","5.3270","","-0.09%"
"08/04/2003","5.3366","5.3340","5.4173","5.3320","","-1.45%"
"08/01/2003","5.4150","5.3295","5.4150","5.3293","","1.58%"
"07/31/2003","5.3307","5.3325","5.3911","5.3293","","-0.01%"
"07/30/2003","5.3310","5.3295","5.3815","5.3290","","-0.01%"
"07/29/2003","5.3317","5.3315","5.3827","5.3295","","0.03%"
"07/28/2003","5.3300","5.3320","5.3325","5.3290","","-0.01%"
"07/25/2003","5.3307","5.3700","5.3712","5.3290","","0.00%"
"07/24/2003","5.3306","5.3690","5.3700","5.3293","","0.01%"
"07/23/2003","5.3303","5.3330","5.3338","5.3270","","-1.02%"
"07/22/2003","5.3850","5.3320","5.3860","5.3295","","0.19%"
"07/21/2003","5.3750","5.3325","5.3750","5.3296","","0.78%"
"07/18/2003","5.3336","5.3310","5.3365","5.3235","","-0.01%"
"07/17/2003","5.3342","5.3350","5.3394","5.3280","","0.05%"
"07/16/2003","5.3314","5.3340","5.3381","5.3303","","-0.11%"
"07/15/2003","5.3373","5.3340","5.3373","5.3310","","0.05%"
"07/14/2003","5.3346","5.3335","5.3625","5.3321","","-0.05%"
"07/11/2003","5.3373","5.3330","5.3377","5.3300","","0.01%"
"07/10/2003","5.3365","5.3310","5.3710","5.3298","","-0.02%"
"07/09/2003","5.3377","5.3340","5.3703","5.3298","","-0.88%"
"07/08/2003","5.3850","5.3330","5.3850","5.3300","","0.87%"
"07/07/2003","5.3388","5.3315","5.3712","5.3300","","-0.86%"
"07/04/2003","5.3850","5.3340","5.3860","5.3305","","1.01%"
"07/03/2003","5.3314","5.3325","5.3811","5.3300","","-0.06%"
"07/02/2003","5.3347","5.3335","5.3918","5.3302","","-0.01%"
"07/01/2003","5.3353","5.3340","5.3925","5.3320","","-1.56%"
"06/30/2003","5.4200","5.4000","5.4200","5.3320","","1.63%"
"06/27/2003","5.3330","5.3340","5.4110","5.3300","","-1.47%"
"06/26/2003","5.4125","5.3335","5.4175","5.3335","","-0.23%"
"06/25/2003","5.4250","5.3330","5.4300","5.3320","","1.70%"
"06/24/2003","5.3345","5.3340","5.4015","5.3330","","-0.07%"
"06/23/2003","5.3381","5.3335","5.3704","5.3335","","-1.60%"
"06/20/2003","5.4250","5.3337","5.4350","5.3329","","1.66%"
"06/19/2003","5.3365","5.3335","5.4210","5.3310","","-1.63%"
"06/18/2003","5.4250","5.3330","5.4550","5.3315","","1.68%"
"06/17/2003","5.3353","5.3337","5.4347","5.3305","","0.02%"
"06/16/2003","5.3342","5.3305","5.3342","5.3305","","0.00%"
"06/13/2003","5.3342","5.3330","5.3415","5.3305","","0.06%"
"06/12/2003","5.3312","5.3340","5.3377","5.3305","","-0.08%"
"06/11/2003","5.3355","5.3345","5.3406","5.3318","","-0.04%"
"06/10/2003","5.3377","5.3342","5.3380","5.3330","","-0.01%"
"06/09/2003","5.3385","5.3340","5.3386","5.3330","","0.01%"
"06/06/2003","5.3380","5.3342","5.3385","5.3330","","-0.01%"
"06/05/2003","5.3385","5.3335","5.5560","5.3325","","0.03%"
"06/04/2003","5.3369","5.5500","5.5610","5.3330","","0.00%"
"06/03/2003","5.3368","5.3330","5.5713","5.3310","","0.00%"
"06/02/2003","5.3370","5.3330","5.5610","5.3330","","-4.18%"
"05/30/2003","5.5700","5.3330","5.5700","5.3325","","-0.09%"
"05/29/2003","5.5750","5.3325","5.5750","5.3325","","4.46%"
"05/28/2003","5.3370","5.5500","5.5510","5.3305","","-4.01%"
"05/27/2003","5.5600","5.3320","5.6000","5.3290","","4.24%"
"05/26/2003","5.3338","5.3330","5.3357","5.3310","","-4.41%"
"05/23/2003","5.5800","5.5500","5.6000","5.3325","","4.56%"
"05/22/2003","5.3365","5.3340","5.5515","5.3325","","0.01%"
"05/21/2003","5.3361","5.3340","5.3361","5.3320","","0.03%"
"05/20/2003","5.3346","5.3315","5.3386","5.3315","","0.07%"
"05/19/2003","5.3309","5.3310","5.3335","5.3304","","-0.10%"
"05/16/2003","5.3361","5.3310","5.3382","5.3306","","0.07%"
"05/15/2003","5.3325","5.3315","5.5710","5.3306","","-0.01%"
"05/14/2003","5.3330","5.4940","5.5810","5.3310","","-0.06%"
"05/13/2003","5.3360","5.3315","5.5000","5.3307","","-3.90%"
"05/12/2003","5.5525","5.3315","5.5525","5.3304","","4.13%"
"05/09/2003","5.3323","5.3315","5.3323","5.3315","","0.00%"
"05/08/2003","5.3323","5.3450","5.4008","5.3300","","0.00%"
"05/07/2003","5.3323","5.3315","5.4512","5.3300","","0.02%"
"05/06/2003","5.3315","5.3320","5.3330","5.3310","","-0.06%"
"05/05/2003","5.3345","5.3310","5.3365","5.3300","","0.05%"
"05/02/2003","5.3320","5.3310","5.3320","5.3310","","0.00%"
"05/01/2003","5.3320","5.3310","5.3320","5.3310","","0.00%"
"04/30/2003","5.3320","5.3330","5.3340","5.3310","","-2.95%"
"04/29/2003","5.4940","5.3330","5.4950","5.3315","","0.53%"
"04/28/2003","5.4650","5.4550","5.4650","5.4550","","-0.18%"
"04/25/2003","5.4750","5.3330","5.4750","5.3315","","2.70%"
"04/24/2003","5.3313","5.3315","5.3345","5.3300","","-0.03%"
"04/23/2003","5.3327","5.3340","5.4203","5.3315","","-0.09%"
"04/22/2003","5.3373","5.3345","5.4402","5.3315","","0.06%"
"04/21/2003","5.3340","5.3335","5.4420","5.3315","","0.03%"
"04/18/2003","5.3324","5.3340","5.4424","5.3310","","-0.02%"
"04/17/2003","5.3335","5.3340","5.4315","5.3314","","0.01%"
"04/16/2003","5.3330","5.3320","5.4315","5.3315","","0.01%"
"04/15/2003","5.3325","5.4200","5.4305","5.3315","","0.00%"
"04/14/2003","5.3325","5.3340","5.4210","5.3300","","-0.02%"
"04/11/2003","5.3335","5.3340","5.4120","5.3300","","-1.51%"
"04/10/2003","5.4150","5.3341","5.4160","5.3311","","1.53%"
"04/09/2003","5.3335","5.3343","5.4010","5.3300","","-0.22%"
"04/08/2003","5.3450","5.3345","5.4150","5.3314","","-1.20%"
"04/07/2003","5.4100","5.3345","5.4200","5.3300","","1.37%"
"04/04/2003","5.3370","5.3345","5.4010","5.3300","","-0.01%"
"04/03/2003","5.3373","5.3345","5.3957","5.3330","","0.01%"
"04/02/2003","5.3368","5.3340","5.3927","5.3320","","0.06%"
"04/01/2003","5.3338","5.3345","5.3918","5.3315","","-0.05%"
"03/31/2003","5.3365","5.3345","5.3910","5.3320","","0.08%"
"03/28/2003","5.3325","5.3780","5.3815","5.3310","","-1.05%"
"03/27/2003","5.3890","5.3350","5.3900","5.3340","","0.96%"
"03/26/2003","5.3377","5.3740","5.3807","5.3315","","0.09%"
"03/25/2003","5.3330","5.3335","5.3910","5.3315","","0.00%"
"03/24/2003","5.3332","5.3340","5.3912","5.3315","","-0.06%"
"03/21/2003","5.3365","5.3345","5.3376","5.3339","","0.00%"
"03/20/2003","5.3365","5.3345","5.3391","5.3345","","-1.01%"
"03/19/2003","5.3910","5.3350","5.3910","5.3345","","0.02%"
"03/18/2003","5.3900","5.3350","5.3900","5.3340","","1.04%"
"03/17/2003","5.3345","5.3510","5.3780","5.3310","","-0.04%"
"03/14/2003","5.3365","5.3330","5.3685","5.3325","","0.00%"
"03/13/2003","5.3365","5.3345","5.3375","5.3315","","0.06%"
"03/12/2003","5.3332","5.3345","5.3663","5.3304","","-0.69%"
"03/11/2003","5.3700","5.3345","5.3700","5.3320","","0.66%"
"03/10/2003","5.3347","5.3340","5.3347","5.3340","","0.00%"
"03/07/2003","5.3347","5.3315","5.3558","5.3300","","0.03%"
"03/06/2003","5.3332","5.3333","5.3528","5.3300","","-0.01%"
"03/05/2003","5.3338","5.3345","5.3633","5.3315","","0.01%"
"03/04/2003","5.3332","5.3345","5.3618","5.3315","","-0.03%"
"03/03/2003","5.3350","5.3345","5.3610","5.3335","","-0.03%"
"02/28/2003","5.3368","5.3600","5.3613","5.3315","","0.06%"
"02/27/2003","5.3335","5.3345","5.3620","5.3325","","-0.02%"
"02/26/2003","5.3348","5.3343","5.3660","5.3315","","-0.05%"
"02/25/2003","5.3375","5.3343","5.3705","5.3330","","0.07%"
"02/24/2003","5.3338","5.3343","5.3373","5.3325","","0.01%"
"02/21/2003","5.3330","5.3349","5.3705","5.3325","","-0.05%"
"02/20/2003","5.3355","5.3340","5.3710","5.3320","","0.04%"
"02/19/2003","5.3335","5.3345","5.3715","5.3315","","-1.07%"
"02/18/2003","5.3910","5.3800","5.3910","5.3330","","1.07%"
"02/17/2003","5.3338","5.3342","5.3758","5.3322","","-0.02%"
"02/14/2003","5.3350","5.3820","5.3927","5.3320","","-0.02%"
"02/13/2003","5.3361","5.3345","5.3849","5.3330","","0.00%"
"02/12/2003","5.3362","5.3335","5.3863","5.3325","","-0.02%"
"02/11/2003","5.3375","5.3800","5.3810","5.3330","","0.01%"
"02/10/2003","5.3372","5.3790","5.3795","5.3325","","0.00%"
"02/07/2003","5.3373","5.3800","5.3807","5.3335","","0.06%"
"02/06/2003","5.3342","5.3760","5.3788","5.3315","","-0.01%"
"02/05/2003","5.3350","5.3335","5.3780","5.3330","","-0.01%"
"02/04/2003","5.3357","5.3335","5.3773","5.3335","","-0.02%"
"02/03/2003","5.3368","5.3710","5.3754","5.3335","","0.00%"
"01/31/2003","5.3370","5.3329","5.3745","5.3329","","-0.01%"
"01/30/2003","5.3373","5.3750","5.3768","5.3325","","0.07%"
"01/29/2003","5.3335","5.3340","5.3615","5.3315","","-0.07%"
"01/28/2003","5.3373","5.3550","5.3558","5.3333","","0.04%"
"01/27/2003","5.3350","5.3329","5.3570","5.3329","","0.04%"
"01/24/2003","5.3327","5.3315","5.3358","5.3315","","-0.51%"
"01/23/2003","5.3600","5.3329","5.3600","5.3300","","-0.04%"
"01/22/2003","5.3620","5.3335","5.3620","5.3333","","0.48%"
"01/21/2003","5.3362","5.3335","5.3502","5.3330","","0.02%"
"01/20/2003","5.3350","5.3330","5.3470","5.3325","","0.00%"
"01/17/2003","5.3350","5.3329","5.3420","5.3314","","-0.30%"
"01/16/2003","5.3513","5.3326","5.3513","5.3326","","0.26%"
"01/15/2003","5.3375","5.3330","5.3386","5.3300","","0.03%"
"01/14/2003","5.3360","5.3320","5.3370","5.3320","","0.04%"
"01/13/2003","5.3338","5.3326","5.3362","5.3315","","-0.04%"
"01/10/2003","5.3362","5.3326","5.3462","5.3326","","0.01%"
"01/09/2003","5.3355","5.3325","5.3366","5.3324","","0.02%"
"01/08/2003","5.3345","5.3324","5.3361","5.3319","","-0.75%"
"01/07/2003","5.3750","5.3500","5.3750","5.3500","","0.00%"
"01/06/2003","5.3750","5.3500","5.3750","5.3500","","0.77%"
"01/03/2003","5.3340","5.3324","5.3370","5.3324","","-0.58%"
"01/02/2003","5.3650","5.3500","5.3650","5.3500","","0.00%"
"01/01/2003","5.3650","5.3500","5.3650","5.3500","","0.00%"
"12/31/2002","5.3650","5.3500","5.3650","5.3500","","0.58%"
"12/30/2002","5.3340","5.3315","5.3340","5.3315","","-0.10%"
"12/27/2002","5.3392","5.3340","5.3392","5.3340","","0.09%"
"12/26/2002","5.3342","5.3400","5.3463","5.3310","","-0.31%"
"12/25/2002","5.3510","5.3325","5.3510","5.3315","","0.33%"
"12/24/2002","5.3335","5.3325","5.3475","5.3310","","-0.03%"
"12/23/2002","5.3349","5.3400","5.3496","5.3315","","0.02%"
"12/20/2002","5.3338","5.3325","5.3527","5.3300","","0.01%"
"12/19/2002","5.3335","5.3500","5.3535","5.3200","","-0.01%"
"12/18/2002","5.3342","5.3325","5.3623","5.3320","","0.03%"
"12/17/2002","5.3325","5.3320","5.3810","5.3315","","-0.03%"
"12/16/2002","5.3340","5.3330","5.3965","5.3300","","-0.04%"
"12/13/2002","5.3362","5.3320","5.3368","5.3320","","0.07%"
"12/12/2002","5.3325","5.3320","5.3380","5.3305","","-0.05%"
"12/11/2002","5.3350","5.3325","5.3380","5.3314","","-1.20%"
"12/10/2002","5.4000","5.3310","5.4050","5.3310","","-0.09%"
"12/09/2002","5.4050","5.4000","5.4260","5.3309","","1.31%"
"12/06/2002","5.3350","5.3310","5.4250","5.3300","","0.05%"
"12/05/2002","5.3325","5.3315","5.4165","5.3310","","-0.02%"
"12/04/2002","5.3335","5.3330","5.4325","5.3300","","-2.03%"
"12/03/2002","5.4440","5.3333","5.4450","5.3330","","-0.02%"
"12/02/2002","5.4450","5.3325","5.4470","5.3310","","2.04%"
"11/29/2002","5.3360","5.3310","5.3371","5.3300","","0.08%"
"11/28/2002","5.3319","5.4500","5.4520","5.3299","","-0.03%"
"11/27/2002","5.3335","5.4530","5.4535","5.3300","","-2.32%"
"11/26/2002","5.4600","5.4560","5.4660","5.3302","","-0.09%"
"11/25/2002","5.4650","5.3315","5.4720","5.3310","","2.50%"
"11/22/2002","5.3315","5.3320","5.4615","5.3300","","-2.44%"
"11/21/2002","5.4650","5.3310","5.4750","5.3302","","2.48%"
"11/20/2002","5.3325","5.4790","5.4805","5.3300","","-2.60%"
"11/19/2002","5.4750","5.3310","5.5250","5.3302","","-0.54%"
"11/18/2002","5.5050","5.3305","5.5050","5.3305","","3.23%"
"11/15/2002","5.3327","5.3310","5.3363","5.3300","","0.01%"
"11/14/2002","5.3323","5.3320","5.3348","5.3305","","-3.14%"
"11/13/2002","5.5050","5.3310","5.5100","5.3300","","3.23%"
"11/12/2002","5.3325","5.3304","5.3340","5.3300","","0.02%"
"11/11/2002","5.3315","5.3295","5.3335","5.3295","","0.02%"
"11/08/2002","5.3305","5.3300","5.3335","5.3300","","-0.03%"
"11/07/2002","5.3320","5.3310","5.3560","5.3000","","0.03%"
"11/06/2002","5.3305","5.3320","5.5005","5.3300","","-0.08%"
"11/05/2002","5.3347","5.3320","5.3353","5.3320","","-0.01%"
"11/04/2002","5.3350","5.3300","5.3359","5.3300","","0.04%"
"11/01/2002","5.3330","5.3310","5.3341","5.3295","","0.02%"
"10/31/2002","5.3319","5.3300","5.3361","5.3292","","0.01%"
"10/30/2002","5.3316","5.3320","5.5024","5.3300","","-0.04%"
"10/29/2002","5.3336","5.3338","5.3379","5.3302","","-3.38%"
"10/28/2002","5.5200","5.3305","5.5200","5.3298","","3.52%"
"10/25/2002","5.3324","5.3300","5.3349","5.3300","","0.00%"
"10/24/2002","5.3325","5.3297","5.3344","5.3290","","0.02%"
"10/23/2002","5.3317","5.3300","5.5162","5.3295","","0.05%"
"10/22/2002","5.3293","5.3290","5.5083","5.3285","","-0.01%"
"10/21/2002","5.3298","5.3295","5.5062","5.3285","","0.01%"
"10/18/2002","5.3294","5.5010","5.5104","5.3284","","-0.01%"
"10/17/2002","5.3298","5.3310","5.5002","5.3285","","0.00%"
"10/16/2002","5.3300","5.3295","5.5005","5.2400","","-0.04%"
"10/15/2002","5.3323","5.3304","5.5303","5.3285","","0.03%"
"10/14/2002","5.3308","5.3310","5.5053","5.3274","","0.02%"
"10/11/2002","5.3300","5.3310","5.3330","5.3200","","0.01%"
"10/10/2002","5.3295","5.3287","5.5005","5.3280","","0.00%"
"10/09/2002","5.3293","5.3287","5.5107","5.3285","","0.00%"
"10/08/2002","5.3293","5.3285","5.3303","5.3285","","0.01%"
"10/07/2002","5.3290","5.4980","5.4985","5.3284","","0.00%"
"10/04/2002","5.3292","5.3295","5.4993","5.3287","","0.01%"
"10/03/2002","5.3286","5.3295","5.3316","5.3284","","-0.05%"
"10/02/2002","5.3315","5.3295","5.4905","5.3170","","0.01%"
"10/01/2002","5.3310","5.3285","5.3313","5.3200","","0.03%"
"09/30/2002","5.3295","5.3290","5.5005","5.3284","","-0.03%"
"09/27/2002","5.3313","5.3285","5.4902","5.3285","","-3.07%"
"09/26/2002","5.5000","5.5120","5.5420","5.3285","","3.22%"
"09/25/2002","5.3286","5.3285","5.3294","5.3277","","-0.01%"
"09/24/2002","5.3293","5.3285","5.3303","5.3285","","-3.45%"
"09/23/2002","5.5200","5.3285","5.5200","5.3285","","3.58%"
"09/20/2002","5.3290","5.3290","5.3296","5.3285","","-3.37%"
"09/19/2002","5.5150","5.3285","5.5150","5.3284","","3.47%"
"09/18/2002","5.3301","5.3295","5.4816","5.3276","","0.00%"
"09/17/2002","5.3300","5.3298","5.4710","5.3290","","-2.56%"
"09/16/2002","5.4700","5.3290","5.5000","5.3290","","2.63%"
"09/13/2002","5.3300","5.3290","5.3315","5.3205","","0.01%"
"09/12/2002","5.3297","5.3286","5.3312","5.3285","","0.01%"
"09/11/2002","5.3290","5.3285","5.4510","5.3280","","-2.67%"
"09/10/2002","5.4750","5.3295","5.4895","5.3295","","2.73%"
"09/09/2002","5.3293","5.3290","5.4378","5.3284","","-0.02%"
"09/06/2002","5.3305","5.4200","5.4410","5.3280","","-2.42%"
"09/05/2002","5.4625","5.3285","5.4625","5.3285","","-0.09%"
"09/04/2002","5.4675","5.3290","5.4675","5.3287","","0.41%"
"09/03/2002","5.4450","5.3280","5.4750","5.3280","","0.18%"
"09/02/2002","5.4350","5.3285","5.4550","5.3283","","1.98%"
"08/30/2002","5.3293","5.4150","5.4303","5.3280","","0.01%"
"08/29/2002","5.3290","5.3280","5.5010","5.3280","","-2.31%"
"08/28/2002","5.4550","5.3285","5.4550","5.3285","","2.37%"
"08/27/2002","5.3285","5.3290","5.3305","5.3280","","-0.02%"
"08/26/2002","5.3297","5.3292","5.3297","5.3292","","0.00%"
"08/23/2002","5.3297","5.3900","5.3905","5.3284","","0.01%"
"08/22/2002","5.3290","5.3285","5.3301","5.3284","","0.01%"
"08/21/2002","5.3287","5.3290","5.3295","5.3285","","-0.02%"
"08/20/2002","5.3300","5.3285","5.3320","5.3285","","0.03%"
"08/19/2002","5.3282","5.3285","5.3289","5.3279","","-0.01%"
"08/16/2002","5.3289","5.3285","5.3296","5.3285","","-0.02%"
"08/15/2002","5.3298","5.3285","5.3318","5.3285","","-2.21%"
"08/14/2002","5.4500","5.3285","5.4700","5.3280","","2.27%"
"08/13/2002","5.3289","5.3285","5.3289","5.3275","","-0.02%"
"08/12/2002","5.3300","5.3285","5.3304","5.3280","","0.02%"
"08/09/2002","5.3292","5.3290","5.3293","5.3281","","0.01%"
"08/08/2002","5.3287","5.3290","5.3293","5.3281","","0.00%"
"08/07/2002","5.3289","5.3290","5.3304","5.3200","","-0.01%"
"08/06/2002","5.3293","5.3280","5.3303","5.3280","","-0.01%"
"08/05/2002","5.3297","5.3290","5.3303","5.3290","","0.00%"
"08/02/2002","5.3295","5.3300","5.3311","5.3280","","-0.01%"
"08/01/2002","5.3298","5.3290","5.3329","5.3280","","-0.01%"
"07/31/2002","5.3305","5.3280","5.3313","5.3280","","0.03%"
"07/30/2002","5.3290","5.3280","5.3320","5.3280","","-0.03%"
"07/29/2002","5.3308","5.3278","5.3308","5.3278","","0.05%"
"07/26/2002","5.3283","5.3281","5.3284","5.3280","","0.00%"
"07/25/2002","5.3283","5.3280","5.3283","5.3278","","0.00%"
"07/24/2002","5.3285","5.3640","5.3644","5.3279","","-0.77%"
"07/23/2002","5.3700","5.3281","5.3700","5.3280","","0.79%"
"07/22/2002","5.3281","5.3580","5.3581","5.3274","","0.00%"
"07/19/2002","5.3283","5.3590","5.3593","5.3275","","0.02%"
"07/18/2002","5.3275","5.3282","5.3288","5.3269","","-0.01%"
"07/17/2002","5.3281","5.3281","5.3285","5.3270","","0.00%"
"07/16/2002","5.3279","5.3275","5.3285","5.3275","","0.00%"
"07/15/2002","5.3281","5.3600","5.3601","5.3274","","0.01%"
"07/12/2002","5.3275","5.3280","5.3596","5.3269","","0.00%"
"07/11/2002","5.3277","5.3600","5.3603","5.3274","","0.00%"
"07/10/2002","5.3277","5.3590","5.3593","5.3270","","-0.60%"
"07/09/2002","5.3600","5.3280","5.3600","5.3269","","0.60%"
"07/08/2002","5.3282","5.3281","5.3562","5.3280","","0.00%"
"07/05/2002","5.3282","5.3280","5.3285","5.3280","","-0.01%"
"07/04/2002","5.3285","5.3540","5.3543","5.3281","","0.01%"
"07/03/2002","5.3281","5.3550","5.3553","5.3277","","-0.01%"
"07/02/2002","5.3285","5.3000","5.3290","5.3000","","-0.51%"
"07/01/2002","5.3560","5.3510","5.3560","5.3277","","0.00%"
"06/28/2002","5.3560","5.3510","5.3560","5.3510","","0.52%"
"06/27/2002","5.3283","5.3288","5.3290","5.3281","","-0.50%"
"06/26/2002","5.3550","5.3281","5.3550","5.3276","","0.50%"
"06/25/2002","5.3286","5.3500","5.3504","5.3280","","-0.59%"
"06/24/2002","5.3600","5.3500","5.3650","5.3450","","0.59%"
"06/21/2002","5.3284","5.3285","5.3289","5.3269","","0.00%"
"06/20/2002","5.3284","5.3280","5.3295","5.3274","","-0.01%"
"06/19/2002","5.3289","5.3500","5.3502","5.3274","","-0.49%"
"06/18/2002","5.3550","5.2910","5.3550","5.2910","","0.42%"
"06/17/2002","5.3325","5.3315","5.3340","5.3295","","0.00%"
